cluster_id,x,y,t,R,G,B,A,Gx,Gy
0,16.550135501355015,9.29539295392954,22.57181571815718,0.01999043519846963,0.01999043519846963,0.01999043519846963,1.0,38.85365853658537,-0.5542005420054199
1,6.274691358024697,10.842592592592593,51.44444444444444,0.8038126361655774,0.8038126361655774,0.8038126361655774,1.0,-0.11574074074074105,-1.4537037037037037
2,17.923501577287055,19.227129337539427,12.263406940063064,0.014399703098905273,0.014399703098905273,0.014399703098905273,1.0,-0.09739747634069423,0.07294952681388019
3,2.078332280480092,7.081490840176864,91.31585596967784,0.01470526302751056,0.01470526302751056,0.01470526302751056,1.0,0.44472520530638004,-0.14971572962728974
4,18.88421052631579,14.003508771929825,82.72280701754386,0.01926384588923287,0.01926384588923287,0.01926384588923287,1.0,-0.4596491228070174,34.76315789473685
5,7.98913043478261,12.01086956521739,57.15942028985507,0.015672065927820403,0.015672065927820403,0.015672065927820403,1.0,-112.23731884057972,-1.0380434782608694
6,18.3943661971831,11.346478873239437,81.34647887323943,0.02315382491024577,0.02315382491024577,0.02315382491024577,1.0,0.6225352112676057,-106.64788732394366
7,2.1046741277155867,20.76563528637262,27.252797893350895,0.01571983632162552,0.01571983632162552,0.01571983632162552,1.0,0.06846609611586608,-0.017445687952600472
8,17.539682539682538,16.742857142857144,47.647619047619045,0.01906006847183314,0.01906006847183314,0.01906006847183314,1.0,111.9920634920635,-1.019047619047619
9,8.597113650030069,2.0138304269392755,74.27720986169574,0.015372643344770343,0.015372643344770343,0.015372643344770343,1.0,0.18911605532170817,-0.12417318099819608
10,17.495652173913037,2.0695652173913075,41.84584980237153,0.015779276137332487,0.015779276137332487,0.015779276137332487,1.0,-0.1150197628458495,0.02766798418972327
11,8.17624521072797,8.333333333333336,70.64367816091954,0.42669972203440754,0.42669972203440754,0.42669972203440754,1.0,-0.026819923371647666,-0.11302681992337173
12,19.927007299270073,13.08029197080292,50.11678832116788,0.8140260483755546,0.8140260483755546,0.8140260483755546,1.0,110.82846715328466,-1.2189781021897808
13,8.211830535571544,25.178257394084767,61.74500399680255,0.01532264384570782,0.01532264384570782,0.01532264384570782,1.0,0.05875299760191848,-0.31734612310151905
14,21.09014675052411,4.142557651991606,81.08595387840671,0.07455913182883211,0.07455913182883211,0.07455913182883211,1.0,-0.17610062893081763,-0.8710691823899372
15,18.638121546961326,6.6823204419889475,15.284530386740329,0.01993283501245799,0.01993283501245799,0.01993283501245799,1.0,0.04972375690607747,49.715469613259664
16,10.19828722002635,2.05138339920949,25.702898550724637,0.013464568963290263,0.013464568963290263,0.013464568963290263,1.0,-0.14426877470355676,0.08366271409749688
17,20.802139037433143,9.18449197860962,13.663101604278076,0.8427807486631016,0.8427807486631016,0.8427807486631016,1.0,-1.147058823529412,1.0454545454545454
18,13.947643979057592,5.010471204188475,48.596858638743456,0.9040755569243407,0.9040755569243407,0.9040755569243407,1.0,0.43455497382198993,108.33507853403141
19,24.144756277695706,13.48818316100443,38.063515509601174,0.016030932313841395,0.016030932313841395,0.016030932313841395,1.0,-0.4098966026587887,-0.05059084194977845
20,9.532394366197181,11.414084507042254,16.132394366197182,0.01816072908036452,0.01816072908036452,0.01816072908036452,1.0,-1.9042253521126762,-75.18732394366195
21,7.163934426229511,14.352459016393443,26.524590163934413,0.8901639344262291,0.8901639344262291,0.8901639344262291,1.0,-109.5860655737705,3.1290983606557377
22,24.76971388695044,5.468946266573617,8.35519888346127,0.014285127868314207,0.014285127868314207,0.014285127868314207,1.0,-0.00802512212142334,0.07606420097697138
23,21.361904761904746,24.789010989011025,77.5992673992674,0.01483875601522669,0.01483875601522669,0.01483875601522669,1.0,-0.0014652014652014522,-0.38095238095238093
24,13.445736434108527,23.4496124031008,24.891472868217043,0.906763945888433,0.906763945888433,0.906763945888433,1.0,1.3003875968992245,-111.14147286821705
25,2.0504201680672125,6.028711484593821,23.233893557422963,0.013492063492063597,0.013492063492063597,0.013492063492063597,1.0,-0.23984593837534982,0.06862745098039207
26,1.9060498220640376,14.83202846975089,41.86405693950177,0.015334589351755024,0.015334589351755024,0.015334589351755024,1.0,0.07402135231316732,0.03167259786476884
27,21.969348659003835,9.31800766283525,11.862068965517246,0.02165126587033278,0.02165126587033278,0.02165126587033278,1.0,-108.03448275862068,0.5229885057471266
28,8.992366412213741,8.931297709923665,46.29007633587786,0.01909893728483758,0.01909893728483758,0.01909893728483758,1.0,-104.61832061068704,-100.20610687022901
29,1.8377437325905142,17.26810584958218,75.6399721448468,0.012900759189469757,0.012900759189469757,0.012900759189469757,1.0,0.22562674094707558,0.00800835654596091
30,19.572390572390574,5.461279461279455,23.393939393939405,0.014194229880504436,0.014194229880504436,0.014194229880504436,1.0,-111.96127946127945,110.59932659932659
31,11.104395604395604,10.06043956043956,49.247252747252745,0.020168067226890712,0.020168067226890712,0.020168067226890712,1.0,102.59890109890111,-62.23901098901099
32,16.311572700296736,18.71513353115727,19.005934718100892,0.016000465468086325,0.016000465468086325,0.016000465468086325,1.0,-0.33679525222551915,111.01483679525225
33,14.53551912568306,14.142076502732241,23.300546448087434,0.6304939462123648,0.6304939462123648,0.6304939462123648,1.0,-1.0109289617486337,57.54918032786885
34,14.333333333333334,12.9484126984127,79.06746031746033,0.022237784002489866,0.022237784002489866,0.022237784002489866,1.0,57.543650793650805,63.04960317460317
35,24.42553191489362,23.295508274231672,23.964539007092203,0.07215500857553418,0.07215500857553418,0.07215500857553418,1.0,3.8711583924349875,0.5602836879432624
36,9.089655172413792,6.251724137931033,84.57241379310344,0.017227856659905325,0.017227856659905325,0.017227856659905325,1.0,0.24827586206896554,108.6206896551724
37,15.57112970711297,14.135983263598327,7.880753138075313,0.014418738206579768,0.014418738206579768,0.014418738206579768,1.0,0.044979079497907616,-0.4163179916317989
38,20.29166666666665,25.287820512820552,40.83333333333333,0.014069884364002111,0.014069884364002111,0.014069884364002111,1.0,-0.0996794871794871,0.05384615384615378
39,15.096153846153847,14.256410256410255,67.11538461538461,0.42420814479638,0.42420814479638,0.42420814479638,1.0,-49.83333333333332,-0.30448717948717907
40,21.619279454722484,10.075949367088604,59.199610516066215,0.015216602707295232,0.015216602707295232,0.015216602707295232,1.0,-0.05452775073028219,-0.07205452775073035
41,8.12898330804249,25.052352048558454,6.672230652503792,0.013826653574935371,0.013826653574935371,0.013826653574935371,1.0,-0.11342943854324719,-0.24810318664643405
42,25.21082390953149,13.47092084006462,90.21082390953151,0.014039088979695358,0.014039088979695358,0.014039088979695358,1.0,-0.2823101777059772,0.24313408723747987
43,9.134920634920636,11.746031746031747,23.61904761904762,0.581917211328976,0.581917211328976,0.581917211328976,1.0,2.6349206349206353,-50.57142857142857
44,2.5252890173410343,25.599710982658998,91.78395953757226,0.013444973365068669,0.013444973365068669,0.013444973365068669,1.0,0.12247109826589613,-0.06972543352601165
45,14.092857142857143,14.992857142857142,75.9,0.28669467787114844,0.28669467787114844,0.28669467787114844,1.0,106.2,1.3285714285714276
46,12.163965681601525,13.734985700667302,57.48045757864633,0.015533000616834047,0.015533000616834047,0.015533000616834047,1.0,-0.29837940896091525,-0.030028598665395645
47,7.043386243386251,14.172486772486772,25.279365079365064,0.01660753190164961,0.01660753190164961,0.01660753190164961,1.0,-0.07142857142857116,-0.36084656084656097
48,22.917808219178088,14.034246575342467,47.87671232876713,0.9042170292774644,0.9042170292774644,0.9042170292774644,1.0,-109.94178082191779,1.6609589041095882
49,15.22186495176849,8.726688102893892,61.19292604501608,0.016959838597818563,0.016959838597818563,0.016959838597818563,1.0,-111.55787781350482,0.4726688102893892
50,18.87012987012987,8.571428571428573,28.16883116883116,0.8878533231474409,0.8878533231474409,0.8878533231474409,1.0,111.95454545454545,-109.33766233766232
51,19.517219387755087,1.8099489795918426,91.66390306122449,0.012252400960384241,0.012252400960384241,0.012252400960384241,1.0,0.13934948979591852,0.42570153061224514
52,10.216617210682491,18.706231454005934,22.4480712166172,0.01911910164659332,0.01911910164659332,0.01911910164659332,1.0,-37.148367952522264,0.01632047477744815
53,17.939790575916224,21.67277486910998,84.10732984293193,0.8704650446566062,0.8704650446566062,0.8704650446566062,1.0,-0.4463350785340318,-0.7460732984293195
54,4.863057324840765,9.429936305732484,47.12101910828025,0.020569501686024713,0.020569501686024713,0.020569501686024713,1.0,109.88853503184713,-0.07484076433121026
55,9.204204204204203,7.480480480480474,15.030030030030012,0.8032267561679326,0.8032267561679326,0.8032267561679326,1.0,0.7642642642642644,1.2477477477477465
56,7.527272727272723,5.715151515151511,76.23636363636363,0.015282234105763542,0.015282234105763542,0.015282234105763542,1.0,106.2909090909091,107.22121212121212
57,25.342632331902703,25.287553648068705,49.208154506437765,0.014227608067547554,0.014227608067547554,0.014227608067547554,1.0,0.14484978540772542,-0.05364806866952819
58,22.1965811965812,20.555555555555557,84.52991452991452,0.016859393329981612,0.016859393329981612,0.016859393329981612,1.0,-109.71367521367522,-109.81623931623932
59,14.328467153284672,17.273722627737225,14.861313868613138,0.18564476885644765,0.18564476885644765,0.18564476885644765,1.0,-0.9251824817518246,0.7262773722627736
60,5.719887955182089,1.9796918767507012,29.21008403361344,0.011388476959411309,0.011388476959411309,0.011388476959411309,1.0,-0.05567226890756304,0.32668067226890773
61,25.155159038013952,15.134988363072148,7.477114041892939,0.013866958730738316,0.013866958730738316,0.013866958730738316,1.0,-0.0837858805275408,0.006982156710628254
62,9.307692307692307,9.857142857142858,25.84615384615385,0.8836457659987073,0.8836457659987073,0.8836457659987073,1.0,-103.93956043956044,-106.33516483516483
63,13.903333333333332,13.906666666666666,24.616666666666664,0.9228758169934642,0.9228758169934642,0.9228758169934642,1.0,0.24000000000000002,0.1750000000000001
64,20.045122760451214,2.042468480424688,7.4538818845388235,0.01420300037732422,0.01420300037732422,0.01420300037732422,1.0,0.16954213669542142,-0.008626410086264108
65,21.37627118644066,18.46440677966102,13.874576271186456,0.9421203057494184,0.9421203057494184,0.9421203057494184,1.0,-1.6542372881355947,-0.5508474576271184
66,14.0,5.329070518200751e-15,50.179487179487175,0.8930115635997988,0.8930115635997988,0.8930115635997988,1.0,0.5384615384615385,-224.12820512820514
67,7.214843750000002,22.035156250000007,22.601562499999996,0.01499693627450982,0.01499693627450982,0.01499693627450982,1.0,112.283203125,-111.59570312500004
68,2.215149586250787,1.4952259707192912,71.36155315085932,0.01281312015576451,0.01281312015576451,0.01281312015576451,1.0,0.15626989178866973,-0.0649267982176961
69,8.14964539007093,25.35744680851068,91.95106382978724,0.01531636768182458,0.01531636768182458,0.01531636768182458,1.0,0.059574468085106344,-0.012765957446808716
70,13.415929203539823,13.433628318584072,45.24778761061947,0.32687836196425474,0.32687836196425474,0.32687836196425474,1.0,-85.00442477876106,89.49999999999997
71,4.118181818181803,13.74090909090909,23.15000000000001,0.8890017825311944,0.8890017825311944,0.8890017825311944,1.0,111.20909090909089,1.7181818181818176
72,7.964143426294819,16.844621513944222,82.50597609561754,0.01760799937504881,0.01760799937504881,0.01760799937504881,1.0,1.9860557768924298,74.67529880478087
73,8.701863354037267,7.583850931677018,74.41925465838509,0.01599074412373644,0.01599074412373644,0.01599074412373644,1.0,0.031055900621118303,71.68322981366458
74,16.195259593679456,6.627539503385996,89.74040632054175,0.013375824370380276,0.013375824370380276,0.013375824370380276,1.0,0.368510158013544,0.09819413092550781
75,11.908127208480565,9.0,16.759717314487624,0.016060417099702032,0.016060417099702032,0.016060417099702032,1.0,110.68727915194347,-0.05477031802120158
76,14.93262174783189,24.806537691794574,41.28619079386257,0.015074101688707625,0.015074101688707625,0.015074101688707625,1.0,0.0670446964643099,-0.3045363575717146
77,1.3671189146049176,24.85873902633682,75.85794094173983,0.012869505344037135,0.012869505344037135,0.012869505344037135,1.0,0.28810853950518783,0.12769353551476453
78,21.78723404255319,6.872340425531905,26.099290780141843,0.8953970240578503,0.8953970240578503,0.8953970240578503,1.0,-112.25177304964544,111.79432624113474
79,8.329073482428115,11.667731629392971,81.03514376996804,0.017778613042661137,0.017778613042661137,0.017778613042661137,1.0,0.6086261980830671,-79.24600638977637
80,15.346666666666668,5.057777777777774,82.07111111111111,0.8949368191721133,0.8949368191721133,0.8949368191721133,1.0,1.0333333333333334,108.62
81,6.732484076433117,6.5477707006369315,20.337579617834397,0.8841763456975146,0.8841763456975146,0.8841763456975146,1.0,109.40445859872612,111.04458598726109
82,13.124137931034483,16.710344827586205,20.689655172413797,0.660554428668019,0.660554428668019,0.660554428668019,1.0,53.88275862068966,-0.7068965517241378
83,21.242084432717668,2.236147757255944,57.46240105540897,0.015220652904961551,0.015220652904961551,0.015220652904961551,1.0,-0.10817941952506584,0.07222955145118741
84,7.871794871794869,18.2991452991453,15.70940170940171,0.7886821965253339,0.7886821965253339,0.7886821965253339,1.0,-1.827635327635328,0.6353276353276355
85,14.806818181818182,14.306818181818182,75.44886363636364,0.4831105169340463,0.4831105169340463,0.4831105169340463,1.0,-4.3210227272727275,-105.48863636363637
86,17.87440076701821,20.84276126558006,90.19846596356663,0.01597954618088851,0.01597954618088851,0.01597954618088851,1.0,-0.5105465004793861,-0.87679769894535
87,9.43708609271523,16.90066225165563,22.576158940397345,0.022438644331904956,0.022438644331904956,0.022438644331904956,1.0,105.8543046357616,109.94701986754964
88,25.234520123838998,25.686532507739972,29.44814241486068,0.01025010623444432,0.01025010623444432,0.01025010623444432,1.0,-0.4837461300309598,0.0367647058823532
89,17.756613756613756,10.044973544973546,45.75925925925926,0.016267247639796645,0.016267247639796645,0.016267247639796645,1.0,-0.44444444444444425,-106.38888888888889
90,5.126182965299687,18.50788643533123,84.02208201892745,0.016799653615389334,0.016799653615389334,0.016799653615389334,1.0,106.6845425867508,0.7728706624605678
91,16.921875,8.859375,76.484375,0.33474264705882356,0.33474264705882356,0.33474264705882356,1.0,-95.13671875,0.22656250000000028
92,9.727941176470589,10.154411764705882,75.08088235294117,0.3207612456747404,0.3207612456747404,0.3207612456747404,1.0,0.11764705882352997,102.54411764705881
93,16.812633832976445,8.22162740899357,70.65310492505353,0.014817147415711523,0.014817147415711523,0.014817147415711523,1.0,0.420235546038544,0.009635974304068443
94,14.716535433070867,8.503937007874004,28.537182852143477,0.014928035956289845,0.014928035956289845,0.014928035956289845,1.0,-0.2244094488188975,0.05774278215223093
95,9.124223602484472,21.493788819875775,46.4472049689441,0.018913652417488713,0.018913652417488713,0.018913652417488713,1.0,-0.5916149068322978,-109.84472049689437
96,18.280476626947742,13.670027497708524,27.41888175985334,0.014334753149655918,0.014334753149655918,0.014334753149655918,1.0,0.2057745187901009,0.14940421631530737
97,14.54585152838428,14.589519650655022,78.9344978165939,0.02447127322544733,0.02447127322544733,0.02447127322544733,1.0,-54.25982532751092,-98.66812227074236
98,16.416107382550337,15.40268456375839,73.38926174496643,0.6950651401500197,0.6950651401500197,0.6950651401500197,1.0,-94.66778523489933,-1.9395973154362414
99,8.698275862068964,17.114942528735632,45.41954022988506,0.01896551724137928,0.01896551724137928,0.01896551724137928,1.0,0.9195402298850578,65.26436781609195
100,5.036324786324782,2.478632478632475,15.504273504273499,0.07238143120496057,0.07238143120496057,0.07238143120496057,1.0,-0.6420940170940171,-4.198717948717948
101,8.879999999999999,17.912727272727274,45.99272727272727,0.6453048128342246,0.6453048128342246,0.6453048128342246,1.0,-1.2290909090909086,0.5836363636363635
102,15.950617283950617,15.683127572016462,26.07818930041152,0.019898329702251236,0.019898329702251236,0.019898329702251236,1.0,-54.65637860082303,62.91769547325105
103,13.748466257668712,12.975460122699387,22.803680981595093,0.2852640442680139,0.2852640442680139,0.2852640442680139,1.0,101.13496932515338,0.44171779141104367
104,13.985148514851485,16.0,18.78217821782178,0.01863715783343038,0.01863715783343038,0.01863715783343038,1.0,105.11386138613862,-57.3910891089109
105,8.730923694779117,9.204819277108435,18.658634538152608,0.3573982203323095,0.3573982203323095,0.3573982203323095,1.0,-0.8152610441767066,-0.7269076305220884
106,10.601941747572814,18.100323624595468,17.16828478964402,0.01840218287962432,0.01840218287962432,0.01840218287962432,1.0,-72.1051779935275,-1.666666666666667
107,11.603730921424535,2.2385528547201936,59.71905031091011,0.015537747037763741,0.015537747037763741,0.015537747037763741,1.0,0.03278688524590174,0.23798756359525136
108,18.79746835443038,9.367088607594937,77.69620253164558,0.890146438322164,0.890146438322164,0.890146438322164,1.0,108.30379746835442,-108.36075949367091
109,10.932960893854748,20.49720670391061,14.74301675977653,0.020768977982254327,0.020768977982254327,0.020768977982254327,1.0,-106.79888268156425,107.69832402234636
110,8.862642169728785,16.62029746281715,89.18635170603675,0.015682843566122942,0.015682843566122942,0.015682843566122942,1.0,0.3692038495188102,-0.18897637795275607
111,9.561068702290076,9.045801526717558,46.103053435114504,0.23878161951803617,0.23878161951803617,0.23878161951803617,1.0,0.28053435114503816,1.2003816793893127
112,1.508512213175404,1.9133974833456762,90.56920799407847,0.014728378397991418,0.014728378397991418,0.014728378397991418,1.0,0.20392301998519627,0.19282013323464098
113,14.054263565891473,18.271317829457363,75.1937984496124,0.620671834625323,0.620671834625323,0.620671834625323,1.0,56.93023255813954,3.6007751937984502
114,25.715415019762837,25.317786561264853,69.90118577075098,0.014843059753545773,0.014843059753545773,0.014843059753545773,1.0,0.015019762845849851,0.23083003952569187
115,17.801822323462414,19.64236902050114,83.24373576309794,0.01767832417705127,0.01767832417705127,0.01767832417705127,1.0,-0.2391799544419133,-64.30296127562642
116,12.730612244897959,20.526530612244912,24.616326530612216,0.8838095238095242,0.8838095238095242,0.8838095238095242,1.0,0.33469387755102076,111.34693877551018
117,6.086466165413542,17.449248120300755,9.017857142857139,0.019077104526020974,0.019077104526020974,0.019077104526020974,1.0,0.4642857142857144,0.15601503759398483
118,17.03921568627451,6.8431372549019605,24.031372549019604,0.01611687812379857,0.01611687812379857,0.01611687812379857,1.0,110.08039215686276,-111.46078431372551
119,20.598039215686274,9.0359477124183,56.15686274509804,0.0199410483147507,0.0199410483147507,0.0199410483147507,1.0,-74.52941176470588,-0.7434640522875817
120,25.026692708333314,1.8925781250000018,24.607421875000004,0.015647977941176575,0.015647977941176575,0.015647977941176575,1.0,0.13867187500000006,-0.06673177083333341
121,8.788235294117648,18.83529411764706,24.447058823529407,0.8941637831603229,0.8941637831603229,0.8941637831603229,1.0,-107.85882352941174,104.08235294117645
122,21.507462686567166,21.582089552238802,76.06716417910448,0.8852209540532631,0.8852209540532631,0.8852209540532631,1.0,-109.54477611940295,-111.9850746268656
123,13.839285714285714,15.142857142857142,19.741071428571438,0.8834033613445376,0.8834033613445376,0.8834033613445376,1.0,-60.94419642857141,0.6874999999999998
124,22.86096256684491,14.962566844919786,79.27540106951871,0.9258991297053579,0.9258991297053579,0.9258991297053579,1.0,-0.19919786096256706,1.1122994652406422
125,18.05517826825126,13.686757215619695,70.89898132427844,0.015330070907819918,0.015330070907819918,0.015330070907819918,1.0,0.12563667232597622,0.018251273344651875
126,5.966666666666693,10.577777777777778,83.36666666666667,0.9376579520697168,0.9376579520697168,0.9376579520697168,1.0,0.5541666666666666,-0.5222222222222224
127,6.309973045822101,9.215633423180595,80.73045822102426,0.017768616880714558,0.017768616880714558,0.017768616880714558,1.0,49.00943396226415,0.26145552560646945
128,1.8924661944623118,11.024468770122345,23.698647778493243,0.016539777533679342,0.016539777533679342,0.016539777533679342,1.0,-0.275273663876368,-0.09690920798454612
129,17.961937716262973,16.318339100346023,86.2318339100346,0.022050342628400832,0.022050342628400832,0.022050342628400832,1.0,1.3339100346020762,101.71799307958479
130,18.881188118811878,19.042079207920793,81.0990099009901,0.019666084255484398,0.019666084255484398,0.019666084255484398,1.0,-66.96163366336633,-0.6472772277227717
131,14.371134020618557,24.340206185567002,73.48247422680411,0.07066100667070947,0.07066100667070947,0.07066100667070947,1.0,0.47525773195876286,3.453608247422681
132,18.48148148148148,9.337448559670783,53.901234567901234,0.3943516501250707,0.3943516501250707,0.3943516501250707,1.0,0.6604938271604944,0.3806584362139917
133,2.3843807199511797,21.097010372178175,64.83160463697376,0.013678833339315105,0.013678833339315105,0.013678833339315105,1.0,0.1668700427089688,-0.03721781574130576
134,13.559386973180077,23.2145593869732,77.4904214559387,0.8990459018856589,0.8990459018856589,0.8990459018856589,1.0,-1.0383141762452104,-110.45785440613027
135,14.166666666666666,13.816666666666666,20.283333333333346,0.33461873638344225,0.33461873638344225,0.33461873638344225,1.0,-100.05277777777779,3.4138888888888896
136,6.068887206661631,25.18168054504167,32.861468584405756,0.0142197681495006,0.0142197681495006,0.0142197681495006,1.0,-0.08364875094625282,-0.23656320968962918
137,13.157205240174672,12.074235807860262,10.89519650655022,0.019573593629591574,0.019573593629591574,0.019573593629591574,1.0,-107.34934497816595,-109.02183406113537
138,13.458823529411765,13.83529411764706,20.776470588235295,0.4680968858131488,0.4680968858131488,0.4680968858131488,1.0,99.56470588235294,78.0235294117647
139,11.356959863364647,9.660119555935093,71.6601195559351,0.014460575007116505,0.014460575007116505,0.014460575007116505,1.0,-0.0888129803586678,0.22544833475661852
140,6.682634730538922,17.326347305389223,12.850299401197603,0.022613596336738262,0.022613596336738262,0.022613596336738262,1.0,50.56586826347304,-0.3008982035928142
141,9.517341040462426,8.179190751445086,36.24277456647399,0.022146662133061296,0.022146662133061296,0.022146662133061296,1.0,0.18930635838150264,77.84682080924854
142,8.86,21.205,82.6525,0.01512745098039217,0.01512745098039217,0.01512745098039217,1.0,0.35625,-103.51499999999999
143,10.258426966292134,21.772471910112372,51.924157303370784,0.8293677021370343,0.8293677021370343,0.8293677021370343,1.0,2.4410112359550555,0.5730337078651685
144,21.62043795620437,16.442127215849847,56.200208550573514,0.015584043836512781,0.015584043836512781,0.015584043836512781,1.0,0.021376433785192942,0.19238790406673634
145,19.77142857142857,7.903571428571428,52.05,0.018053221288515386,0.018053221288515386,0.018053221288515386,1.0,-39.22678571428571,0.11428571428571428
146,21.57646116893514,24.82065652522021,7.5268214571657595,0.01323097693841356,0.01323097693841356,0.01323097693841356,1.0,0.11168935148118508,-0.22297838270616505
147,10.024630541871922,5.652709359605909,14.502463054187196,0.017299333526514027,0.017299333526514027,0.017299333526514027,1.0,0.16995073891625656,106.45320197044333
148,15.490909090909092,7.775757575757577,51.59090909090909,0.017088532382649985,0.017088532382649985,0.017088532382649985,1.0,107.09545454545454,-0.2606060606060606
149,14.995364238410598,2.245033112582787,25.672847682119205,0.012967147123750272,0.012967147123750272,0.012967147123750272,1.0,-0.025165562913907192,0.18576158940397353
150,20.190721649484544,14.371134020618557,79.1958762886598,0.9198908429351123,0.9198908429351123,0.9198908429351123,1.0,111.33762886597933,2.6030927835051543
151,1.740530303030308,6.013257575757571,69.86363636363636,0.0662730243612596,0.0662730243612596,0.0662730243612596,1.0,-5.211174242424244,0.07670454545454523
152,5.855643044619427,18.79527559055118,16.4750656167979,0.018959394781534633,0.018959394781534633,0.018959394781534633,1.0,109.17322834645668,0.40944881889763785
153,24.759354365370495,5.426999266324271,91.02787967718271,0.012645116740753637,0.012645116740753637,0.012645116740753637,1.0,-0.05979457079970659,0.002201027146001358
154,8.127118644067796,14.11864406779661,78.78813559322033,0.7461282818212029,0.7461282818212029,0.7461282818212029,1.0,97.22881355932205,-3.7203389830508464
155,13.259938837920489,17.409785932721714,15.899082568807344,0.018936259519098123,0.018936259519098123,0.018936259519098123,1.0,77.20336391437309,-0.4602446483180427
156,17.357798165137616,9.064220183486238,86.38532110091742,0.514660910235654,0.514660910235654,0.514660910235654,1.0,0.6009174311926604,1.1032110091743117
157,9.478527607361963,14.914110429447852,84.03067484662577,0.021316011067003454,0.021316011067003454,0.021316011067003454,1.0,-106.10122699386504,-106.5705521472393
158,12.244047619047619,17.229166666666668,76.66964285714286,0.018662464985994373,0.018662464985994373,0.018662464985994373,1.0,105.18154761904762,-0.1339285714285713
159,17.04270462633452,8.665480427046266,81.60854092526691,0.2737422371083664,0.2737422371083664,0.2737422371083664,1.0,-1.343416370106761,-1.6992882562277583
160,25.637702503681872,3.07142857142858,40.6141384388807,0.014262612261399507,0.014262612261399507,0.014262612261399507,1.0,0.06369661266568528,0.15463917525773196
161,2.3977512297961923,25.321152494729482,6.62122276879829,0.014476458186929109,0.014476458186929109,0.014476458186929109,1.0,-0.051300070274068806,0.2663387210119465
162,13.04040404040404,12.323232323232324,73.92424242424242,0.5128738364032481,0.5128738364032481,0.5128738364032481,1.0,107.40404040404042,0.3358585858585859
163,8.961218836565097,20.196675900277008,83.02493074792244,0.022171527890934767,0.022171527890934767,0.022171527890934767,1.0,0.32686980609418304,-43.70083102493075
164,1.9540942928039513,6.9230769230769065,57.588709677419345,0.011351140952659086,0.011351140952659086,0.011351140952659086,1.0,0.8532878411910668,0.2543424317617865
165,25.4406896551724,12.840689655172413,55.90344827586206,0.014374577417173864,0.014374577417173864,0.014374577417173864,1.0,0.3817241379310347,-0.1527586206896553
166,14.944370860927153,1.9927152317880807,8.227814569536427,0.014208544344890356,0.014208544344890356,0.014208544344890356,1.0,-0.05894039735099324,0.16986754966887418
